id,index
887271,2214
385141,2215
1334372,2216
4205078,2217
4376826,2218
3692897,2219
1628986,2220
2718603,2221
2461650,2222
4271874,2223
643598,2224
1511578,2225
1305528,2226
3952169,2227
2700540,2228
2207335,2229
1835537,2230
1710819,2231
1011736,2232
3373997,2233
2774232,2234
420189,2235
4544450,2236
1761339,2237
2536952,2238
3991069,2239
1662002,2240
2561178,2241
3675322,2242
1924021,2243
23302,2244
3940731,2245
3772569,2246
3458719,2247
4333947,2248
61026,2249
1764013,2250
1996993,2251
43249,2252
2666163,2253
4279861,2254
1880134,2255
486886,2256
720295,2257
4467895,2258
3951551,2259
627337,2260
4134166,2261
3944501,2262
3163079,2263
1821079,2264
1799121,2265
3565388,2266
3851519,2267
3074680,2268
4567570,2269
4049990,2270
3466357,2271
388960,2272
2618263,2273
809092,2274
1075224,2275
16669,2276
4124567,2277
3541703,2278
1458058,2279
2928179,2280
2809854,2281
3989094,2282
4196586,2283
2707971,2284
1519897,2285
3709783,2286
1233895,2287
2340454,2288
2201803,2289
542867,2290
483374,2291
3713741,2292
2902317,2293
2348687,2294
2566828,2295
1549458,2296
4020979,2297
4107625,2298
4126787,2299
2935237,2300
2282014,2301
3928553,2302
2489054,2303
2269266,2304
427874,2305
2047867,2306
1455786,2307
75540,2308
4286015,2309
1789737,2310
3197041,2311
2359308,2312
1509287,2313
2743345,2314
4052776,2315
1079954,2316
2406460,2317
2810794,2318
626601,2319
2027486,2320
4209073,2321
642466,2322
2653039,2323
1314232,2324
1942668,2325
1925181,2326
3292087,2327
858975,2328
3296093,2329
1876257,2330
1200778,2331
3519663,2332
3111960,2333
4338514,2334
4558347,2335
2146005,2336
2289800,2337
1694107,2338
3196189,2339
2171926,2340
1054773,2341
3482536,2342
915206,2343
3221536,2344
24363,2345
2125314,2346
596302,2347
976185,2348
3008963,2349
2601375,2350
1891999,2351
3397654,2352
3351682,2353
588864,2354
2017616,2355
251672,2356
4531158,2357
2127000,2358
662041,2359
2717445,2360
4569756,2361
4382969,2362
3003946,2363
1104167,2364
289576,2365
340875,2366
3892199,2367
337808,2368
3514693,2369
3459384,2370
1356991,2371
1040176,2372
3412577,2373
3630489,2374
3819975,2375
83066,2376
318702,2377
4581920,2378
2546956,2379
134446,2380
482031,2381
2839235,2382
1559426,2383
2544926,2384
1497031,2385
2292668,2386
2170120,2387
3092947,2388
125952,2389
1765405,2390
2058648,2391
1071461,2392
796797,2393
960389,2394
1974584,2395
2882280,2396
1727022,2397
4283680,2398
1649337,2399
31181,2400
3376322,2401
1241799,2402
3868946,2403
1669564,2404
2726849,2405
4230310,2406
3707240,2407
3128483,2408
441652,2409
1603480,2410
1616183,2411
777670,2412
3749072,2413
1135576,2414
4458724,2415
2926629,2416
4433224,2417
3490916,2418
376618,2419
1452186,2420
3657066,2421
1298749,2422
2011617,2423
3671352,2424
1133069,2425
3441959,2426
3559428,2427
3172879,2428
438811,2429
3399513,2430
3575048,2431
1514987,2432
810158,2433
2508934,2434
2147223,2435
1713581,2436
531014,2437
1613276,2438
2797857,2439
3292731,2440
1845551,2441
4240613,2442
86801,2443
2896178,2444
3380105,2445
4155655,2446
3987179,2447
3230111,2448
451947,2449
88505,2450
1838658,2451
889185,2452
745535,2453
579352,2454
366094,2455
3658612,2456
4200774,2457
2829980,2458
3743618,2459
3572063,2460
1925095,2461
3166057,2462
3051852,2463
1987943,2464
3075981,2465
1296048,2466
4173879,2467
3781424,2468
4299164,2469
3113303,2470
3002587,2471
3112839,2472
3759252,2473
2396399,2474
1247705,2475
1162694,2476
1656409,2477
3338336,2478
1158147,2479
3804838,2480
3071263,2481
1305552,2482
2584032,2483
2970621,2484
3181961,2485
2767515,2486
317411,2487
2193225,2488
4422299,2489
1815126,2490
303067,2491
4114543,2492
1751204,2493
4026637,2494
207567,2495
3977471,2496
1468622,2497
3068261,2498
213466,2499
2423861,2500
3352059,2501
2632039,2502
3395411,2503
2788092,2504
191579,2505
2212940,2506
2482409,2507
1995445,2508
1857531,2509
4303733,2510
2466914,2511
1981342,2512
3170542,2513
2028534,2514
1730150,2515
1748222,2516
1263453,2517
3225291,2518
1023414,2519
3336546,2520
3154125,2521
1483399,2522
1520141,2523
758410,2524
3733118,2525
2877344,2526
772533,2527
569785,2528
1909821,2529
593691,2530
1199793,2531
2290100,2532
1770732,2533
289179,2534
516969,2535
3462172,2536
3843067,2537
1852170,2538
3639470,2539
379323,2540
3576315,2541
86942,2542
2113758,2543
3052665,2544
4209672,2545
566380,2546
1517588,2547
4245034,2548
3209221,2549
3540015,2550
4238603,2551
3075935,2552
4518717,2553
1125967,2554
480087,2555
1234766,2556
2555821,2557
1217653,2558
2354378,2559
1721411,2560
3050920,2561
634214,2562
4409616,2563
489729,2564
2774706,2565
1597729,2566
3578014,2567
3163438,2568
486520,2569
3013849,2570
545442,2571
640752,2572
2617595,2573
3329872,2574
910840,2575
4549587,2576
925018,2577
4452573,2578
965616,2579
3903973,2580
2348882,2581
2258682,2582
2602433,2583
3898907,2584
1239457,2585
2269686,2586
1037087,2587
1786802,2588
1437162,2589
4021955,2590
673854,2591
1069136,2592
2045576,2593
1838786,2594
492593,2595
3683240,2596
4362091,2597
2715236,2598
3862277,2599
1412584,2600
4137009,2601
3344527,2602
1847537,2603
3480628,2604
230136,2605
4397109,2606
3324984,2607
4477766,2608
3849009,2609
4280140,2610
4118514,2611
2978987,2612
1043730,2613
4440487,2614
1479427,2615
2573239,2616
2184093,2617
777215,2618
3297965,2619
464131,2620
4210142,2621
328529,2622
4148816,2623
3026176,2624
3401893,2625
4402279,2626
2382386,2627
3167868,2628
3185396,2629
4407330,2630
4232495,2631
1867141,2632
152049,2633
2987969,2634
4141074,2635
3267662,2636
301950,2637
1332689,2638
3485083,2639
879318,2640
3268297,2641
4301582,2642
980932,2643
2629622,2644
823579,2645
3551700,2646
4180895,2647
3514124,2648
2759964,2649
1525318,2650
2585198,2651
4480105,2652
4578384,2653
4462524,2654
1983283,2655
1622860,2656
1473187,2657
4012122,2658
1791699,2659
2292299,2660
4121561,2661
2397330,2662
3090754,2663
274118,2664
2030668,2665
3196388,2666
4026733,2667
1884579,2668
3193252,2669
223196,2670
3492816,2671
3931819,2672
929899,2673
1566724,2674
4022438,2675
361695,2676
243810,2677
1888021,2678
3813315,2679
600392,2680
4164351,2681
1054054,2682
2155321,2683
2099442,2684
2053770,2685
1637931,2686
4354582,2687
1263872,2688
714200,2689
2249103,2690
3229117,2691
1518879,2692
4570766,2693
1428011,2694
1838313,2695
3471671,2696
4498705,2697
16688,2698
2061442,2699
2229580,2700
4088709,2701
2356283,2702
2695433,2703
2676058,2704
4529793,2705
1591521,2706
2944892,2707
1644893,2708
1211455,2709
868229,2710
191096,2711
805292,2712
3484208,2713
1430173,2714
1477495,2715
1947162,2716
1746323,2717
3725583,2718
1193620,2719
3703475,2720
4565772,2721
2453862,2722
4106037,2723
3911591,2724
942091,2725
3908527,2726
3863023,2727
959360,2728
48598,2729
531236,2730
3431772,2731
3078006,2732
3966354,2733
2606873,2734
4390790,2735
4562948,2736
1400264,2737
1797874,2738
4456454,2739
3637592,2740
3385721,2741
2035392,2742
861674,2743
61627,2744
704994,2745
4522667,2746
3358152,2747
3088405,2748
4455592,2749
3234488,2750
3344892,2751
2247704,2752
3050410,2753
2239199,2754
1346372,2755
2804562,2756
3015837,2757
3862574,2758
4475529,2759
3916285,2760
1389761,2761
3703162,2762
722573,2763
4358525,2764
122453,2765
4357440,2766
2074563,2767
1941329,2768
4013443,2769
2330088,2770
1027573,2771
3860601,2772
3350757,2773
1533993,2774
1400489,2775
1410339,2776
1403285,2777
1923655,2778
4158262,2779
41171,2780
674948,2781
806673,2782
255782,2783
740475,2784
459140,2785
3960115,2786
3828581,2787
2688988,2788
4557346,2789
4029880,2790
331605,2791
2775451,2792
1883060,2793
4173042,2794
1780166,2795
2694820,2796
4271817,2797
3206753,2798
2276043,2799
1865048,2800
1151528,2801
1417246,2802
3371610,2803
525336,2804
201838,2805
1937539,2806
2876545,2807
1017631,2808
1314592,2809
1327658,2810
990781,2811
935880,2812
4404762,2813
1890461,2814
2740143,2815
2766080,2816
2266169,2817
936316,2818
475730,2819
4405653,2820
3627289,2821
978337,2822
3553594,2823
2302955,2824
4189413,2825
711846,2826
4553067,2827
1422831,2828
1267287,2829
2894106,2830
429846,2831
3720668,2832
1613710,2833
764073,2834
342069,2835
2171472,2836
3949798,2837
4147276,2838
3219390,2839
1048540,2840
2060447,2841
1761338,2842
868343,2843
1758288,2844
2331744,2845
1465284,2846
842411,2847
5452,2848
4423181,2849
973920,2850
4424343,2851
2219796,2852
3506522,2853
4242335,2854
4465323,2855
1926382,2856
3870995,2857
1676380,2858
4397263,2859
2831390,2860
3550027,2861
1933521,2862
115481,2863
534950,2864
2726879,2865
331889,2866
4415674,2867
4430847,2868
249998,2869
3876540,2870
1070401,2871
3611216,2872
2485107,2873
4403363,2874
3903881,2875
3042007,2876
1525180,2877
920876,2878
3014358,2879
1705806,2880
649306,2881
1812938,2882
3831886,2883
321470,2884
1935686,2885
1713921,2886
3362418,2887
4213773,2888
2790731,2889
253918,2890
3295039,2891
4013317,2892
661641,2893
2798933,2894
3133826,2895
3201772,2896
3092441,2897
1098608,2898
4169789,2899
738301,2900
4240576,2901
2796641,2902
3555257,2903
1745906,2904
1753450,2905
799173,2906
3435307,2907
1716285,2908
2162817,2909
484759,2910
1849364,2911
3752495,2912
838561,2913
2964664,2914
1103394,2915
3843058,2916
481601,2917
2610937,2918
3371139,2919
3466323,2920
2905802,2921
2298127,2922
461601,2923
772544,2924
2439118,2925
2215972,2926
128287,2927
3508680,2928
2893114,2929
3796557,2930
484805,2931
3282709,2932
2373229,2933
1355192,2934
76746,2935
40109,2936
2935058,2937
2648716,2938
3095895,2939
1200825,2940
4168668,2941
2089563,2942
1593510,2943
2964098,2944
3470926,2945
1326688,2946
447543,2947
2863823,2948
353920,2949
1797598,2950
1902840,2951
3825180,2952
126800,2953
3100860,2954
3927720,2955
2641471,2956
693544,2957
3585701,2958
1276724,2959
2250095,2960
4192689,2961
2093753,2962
149177,2963
1597012,2964
4404025,2965
3039705,2966
1429224,2967
2487440,2968
3090903,2969
1226409,2970
62942,2971
372711,2972
2063908,2973
4244922,2974
213169,2975
3691446,2976
886233,2977
1285390,2978
3718483,2979
640563,2980
2641841,2981
3908260,2982
4483799,2983
1018366,2984
779202,2985
3516274,2986
4060747,2987
3925599,2988
2503754,2989
4474942,2990
3006972,2991
1899767,2992
538670,2993
2959057,2994
1561149,2995
2994037,2996
831334,2997
1602999,2998
3698102,2999
1357922,3000
3799231,3001
55294,3002
3801878,3003
338649,3004
1390337,3005
1332823,3006
1208803,3007
190356,3008
3297350,3009
197747,3010
1670785,3011
3610838,3012
1313480,3013
3402776,3014
3718335,3015
3118736,3016
396540,3017
3757148,3018
2681387,3019
3017101,3020
273805,3021
52995,3022
1012643,3023
3087547,3024
3390198,3025
466743,3026
4535344,3027
173944,3028
2593531,3029
19347,3030
1705005,3031
4229003,3032
1763688,3033
3499439,3034
4443869,3035
1051587,3036
1434120,3037
2964825,3038
3016257,3039
3921467,3040
2411704,3041
496802,3042
4068010,3043
1325842,3044
4309836,3045
4510779,3046
2472400,3047
665837,3048
34177,3049
2094395,3050
1111475,3051
500601,3052
2954056,3053
2254343,3054
4354432,3055
30815,3056
2085991,3057
3364357,3058
933703,3059
2461264,3060
4290804,3061
1454032,3062
1339572,3063
136619,3064
4242389,3065
2576792,3066
619723,3067
1634415,3068
3723641,3069
946564,3070
4012131,3071
798840,3072
1136409,3073
63571,3074
569970,3075
3985345,3076
1365107,3077
1914532,3078
463028,3079
297590,3080
2216034,3081
3894242,3082
277844,3083
3605117,3084
2443642,3085
2768054,3086
4231500,3087
409098,3088
2231031,3089
1029872,3090
4562576,3091
841946,3092
395895,3093
2152807,3094
2540083,3095
812394,3096
32132,3097
2439523,3098
4324035,3099
3525162,3100
1105863,3101
1726710,3102
4152243,3103
952724,3104
1470020,3105
144731,3106
1805650,3107
1940195,3108
3507396,3109
340948,3110
2397347,3111
703742,3112
1864239,3113
2097112,3114
1225446,3115
4297554,3116
4140425,3117
2202904,3118
768074,3119
2549959,3120
4037099,3121
3501020,3122
1421688,3123
1539377,3124
520832,3125
4368965,3126
2387238,3127
597284,3128
244506,3129
3768484,3130
1793536,3131
2427086,3132
4479178,3133
3156987,3134
283110,3135
2939667,3136
1099697,3137
2504297,3138
486469,3139
2825493,3140
3010695,3141
2481287,3142
1174585,3143
4425526,3144
4478064,3145
563893,3146
1890653,3147
529692,3148
3926186,3149
3289677,3150
2722009,3151
1229217,3152
3085937,3153
509214,3154
288836,3155
2341303,3156
930957,3157
2509364,3158
798927,3159
92337,3160
1024280,3161
497604,3162
4455965,3163
2081387,3164
116280,3165
3402285,3166
1009472,3167
1619802,3168
2491237,3169
3632311,3170
4484400,3171
2081461,3172
1136325,3173
740549,3174
3478828,3175
1693856,3176
2526219,3177
4264293,3178
3640869,3179
734061,3180
2167202,3181
2954862,3182
4549291,3183
3512759,3184
679581,3185
3628392,3186
1842605,3187
4512106,3188
321042,3189
2540898,3190
1639789,3191
3989671,3192
547717,3193
3573642,3194
1527551,3195
2144703,3196
3267961,3197
1993995,3198
1827362,3199
4215970,3200
259369,3201
4499140,3202
3151972,3203
3198557,3204
602757,3205
1312552,3206
2397568,3207
4300186,3208
3330076,3209
2566616,3210
3242841,3211
1883446,3212
750088,3213
1620730,3214
1635684,3215
480452,3216
1863284,3217
685167,3218
3085676,3219
885687,3220
154367,3221
3484493,3222
1744356,3223
3487415,3224
294057,3225
3561664,3226
3201469,3227
1611344,3228
3102527,3229
1936182,3230
1050454,3231
2369582,3232
3831011,3233
1424007,3234
485954,3235
2013053,3236
530513,3237
148260,3238
4271459,3239
2435687,3240
2584177,3241
1358163,3242
774220,3243
653075,3244
317837,3245
1746829,3246
4216240,3247
453705,3248
143718,3249
1427695,3250
4490924,3251
234214,3252
3663882,3253
4557448,3254
3910358,3255
219506,3256
3891942,3257
1296269,3258
2131686,3259
3536408,3260
3679989,3261
621156,3262
21977,3263
2736343,3264
3307503,3265
3482184,3266
4036106,3267
2844578,3268
4547168,3269
1553279,3270
4476082,3271
1549163,3272
2706640,3273
2542417,3274
4043796,3275
2069210,3276
1495517,3277
2861214,3278
1231966,3279
1595394,3280
924722,3281
1927293,3282
625747,3283
4348582,3284
321749,3285
1037176,3286
1314115,3287
1591825,3288
3633415,3289
3711299,3290
1513519,3291
1282238,3292
214848,3293
2683799,3294
3716721,3295
1726530,3296
3596952,3297
269366,3298
3519722,3299
3509023,3300
240031,3301
913068,3302
227600,3303
2304560,3304
2231084,3305
352165,3306
4542997,3307
1295414,3308
1761329,3309
3150513,3310
1220212,3311
4252503,3312
496647,3313
59878,3314
701668,3315
3157272,3316
2506076,3317
2578822,3318
4114141,3319
281850,3320
2591364,3321
2011724,3322
391975,3323
2123672,3324
399779,3325
4075323,3326
2889696,3327
2840852,3328
3948714,3329
1190448,3330
1918308,3331
3725327,3332
1834462,3333
3595755,3334
1802542,3335
2256719,3336
542163,3337
3550141,3338
1893271,3339
626238,3340
538465,3341
308087,3342
3354786,3343
2456364,3344
44918,3345
3994500,3346
2323565,3347
3424581,3348
2271703,3349
3135270,3350
2534690,3351
4046010,3352
502389,3353
629626,3354
1348438,3355
82450,3356
2989567,3357
3404569,3358
752019,3359
2596335,3360
609499,3361
1714413,3362
1649973,3363
983381,3364
3784447,3365
3984045,3366
418838,3367
3947929,3368
3938267,3369
2313923,3370
1118291,3371
576287,3372
27715,3373
3828189,3374
4479759,3375
443543,3376
3017093,3377
3065477,3378
1260868,3379
3313633,3380
958681,3381
406378,3382
3387393,3383
4353052,3384
2520381,3385
2276240,3386
4262908,3387
3040580,3388
3002613,3389
321090,3390
1013546,3391
2645501,3392
2603542,3393
2020832,3394
2928445,3395
1977896,3396
4208856,3397
3154191,3398
823843,3399
1913940,3400
1936421,3401
3002175,3402
2368929,3403
484963,3404
3263932,3405
1549791,3406
3218361,3407
1163324,3408
3646462,3409
2439640,3410
2308930,3411
4439410,3412
1251145,3413
233401,3414
253610,3415
2615867,3416
2212977,3417
3618072,3418
2926333,3419
1564845,3420
659404,3421
4287456,3422
2192683,3423
2001796,3424
3012750,3425
2508505,3426
3884950,3427
2425600,3428
3237001,3429
2953025,3430
1786366,3431
2207921,3432
1706701,3433
3370022,3434
540509,3435
4224559,3436
2345319,3437
47422,3438
3142737,3439
2596855,3440
1478006,3441
690795,3442
703292,3443
823718,3444
2879941,3445
3974027,3446
2905077,3447
532560,3448
1157972,3449
253828,3450
2687688,3451
4324966,3452
1077250,3453
2854941,3454
4023737,3455
2555733,3456
3518385,3457
979631,3458
4375914,3459
1421086,3460
4346351,3461
4415991,3462
3124869,3463
84663,3464
3622133,3465
2894189,3466
89940,3467
4308641,3468
1802518,3469
3666708,3470
2362008,3471
374827,3472
3479449,3473
1361144,3474
8057,3475
4193743,3476
3754587,3477
513928,3478
4053844,3479
1435899,3480
3504125,3481
1731875,3482
1881547,3483
386502,3484
684113,3485
1927590,3486
160529,3487
4281115,3488
1042544,3489
491730,3490
3355159,3491
2766656,3492
165917,3493
2849590,3494
1633903,3495
4434972,3496
2229751,3497
3418547,3498
1284661,3499
1828073,3500
2379249,3501
2158930,3502
2781754,3503
3365949,3504
3885272,3505
3605285,3506
2020144,3507
536191,3508
2406272,3509
201459,3510
559757,3511
1299792,3512
737421,3513
1461836,3514
2154582,3515
2536119,3516
1832094,3517
3187490,3518
4446853,3519
2223482,3520
3994764,3521
2574988,3522
4183883,3523
858705,3524
229037,3525
3712454,3526
4252882,3527
3168726,3528
2203029,3529
400476,3530
334593,3531
2172708,3532
350651,3533
972718,3534
3634620,3535
2352118,3536
4394868,3537
515639,3538
2922003,3539
2256821,3540
2081460,3541
3204238,3542
1181899,3543
868152,3544
2698756,3545
3017668,3546
2162110,3547
4333694,3548
1331320,3549
3452342,3550
4045004,3551
140436,3552
1546884,3553
4099521,3554
4288676,3555
2211386,3556
2863789,3557
4103153,3558
2216384,3559
2432318,3560
3448390,3561
2228607,3562
2311669,3563
29913,3564
4545803,3565
657336,3566
4110566,3567
2920801,3568
1991206,3569
1294003,3570
3300545,3571
565636,3572
2378910,3573
1218402,3574
2788194,3575
2997030,3576
370123,3577
259341,3578
2921840,3579
1632829,3580
883945,3581
1522814,3582
2240986,3583
2907668,3584
4040921,3585
1697733,3586
1205618,3587
608910,3588
3780385,3589
2641808,3590
3499536,3591
2917925,3592
426093,3593
178582,3594
3827858,3595
4158942,3596
58700,3597
3268056,3598
804640,3599
1037694,3600
340831,3601
1099911,3602
2612552,3603
3801083,3604
688283,3605
87696,3606
2144266,3607
1188159,3608
4119249,3609
796268,3610
1858258,3611
2453516,3612
1912548,3613
136869,3614
3291897,3615
1048611,3616
3128053,3617
3391339,3618
3165479,3619
4150263,3620
2374261,3621
3110846,3622
1941416,3623
599756,3624
1897232,3625
1252596,3626
3473801,3627
4565856,3628
3667314,3629
1605307,3630
2552962,3631
470367,3632
2335022,3633
2761131,3634
4090434,3635
3354708,3636
3313665,3637
3464482,3638
3247277,3639
4492118,3640
2190871,3641
3329781,3642
2710376,3643
1007124,3644
1291446,3645
1700953,3646
2961048,3647
1601969,3648
845354,3649
2365339,3650
3735096,3651
483003,3652
493516,3653
4070241,3654
3944528,3655
126598,3656
4266557,3657
188069,3658
2836699,3659
1746095,3660
2282540,3661
2516287,3662
1485752,3663
276666,3664
4228134,3665
116431,3666
4393895,3667
4118652,3668
4539314,3669
3138735,3670
2399072,3671
3938421,3672
2499636,3673
2368860,3674
3909860,3675
2061048,3676
1481,3677
4284137,3678
3008625,3679
860203,3680
444752,3681
2337600,3682
2322442,3683
3656840,3684
1045843,3685
4410707,3686
3520528,3687
1466649,3688
460872,3689
574452,3690
3701957,3691
789714,3692
1465277,3693
431273,3694
4198994,3695
2281641,3696
133524,3697
4456058,3698
3005835,3699
908663,3700
661890,3701
4421494,3702
3636658,3703
30993,3704
579361,3705
3397954,3706
3975476,3707
3943374,3708
3209380,3709
4482993,3710
514549,3711
3535395,3712
449194,3713
380069,3714
1976695,3715
1576321,3716
1612442,3717
3684798,3718
213335,3719
3828536,3720
1098001,3721
1583607,3722
3720396,3723
4578207,3724
2855137,3725
1629653,3726
3808028,3727
3690090,3728
4053305,3729
3490777,3730
1754072,3731
4347759,3732
3338377,3733
2995423,3734
153569,3735
1301870,3736
1678321,3737
4145986,3738
2434291,3739
1997997,3740
175393,3741
3825965,3742
1668468,3743
3752602,3744
701288,3745
3298923,3746
463574,3747
423772,3748
2151858,3749
3977147,3750
3121530,3751
4089503,3752
2732218,3753
1446226,3754
951702,3755
267378,3756
3485651,3757
2246218,3758
2952541,3759
4014951,3760
2608422,3761
2586884,3762
2970420,3763
3262345,3764
2617711,3765
354876,3766
1538324,3767
2941202,3768
1232523,3769
2984686,3770
291466,3771
13110,3772
2299508,3773
4575422,3774
1684545,3775
3979424,3776
3284852,3777
114678,3778
172930,3779
2740277,3780
1587475,3781
2343978,3782
1492339,3783
3116323,3784
2636830,3785
2256459,3786
2454718,3787
3641093,3788
426392,3789
3178531,3790
24539,3791
4533055,3792
3549510,3793
1558758,3794
2863635,3795
2411455,3796
10774,3797
1518606,3798
2139387,3799
1336025,3800
2879899,3801
816153,3802
4310092,3803
3636270,3804
3670080,3805
1586797,3806
1741412,3807
1398844,3808
4162982,3809
4236191,3810
3181010,3811
919026,3812
1622895,3813
998068,3814
2333411,3815
4129572,3816
2347738,3817
2481110,3818
3084976,3819
622046,3820
1577056,3821
38795,3822
4023922,3823
502864,3824
4082750,3825
2004986,3826
1881142,3827
313361,3828
3427728,3829
4052370,3830
188367,3831
522377,3832
1888178,3833
2522336,3834
951847,3835
1377235,3836
1057142,3837
483565,3838
650659,3839
719292,3840
3947422,3841
2429903,3842
1362207,3843
64194,3844
1035046,3845
850957,3846
503761,3847
2127168,3848
789130,3849
3921324,3850
929086,3851
663206,3852
3427275,3853
4341824,3854
2774569,3855
1832047,3856
4281150,3857
3524213,3858
2487970,3859
1129256,3860
4421993,3861
1000369,3862
1965731,3863
3979215,3864
673618,3865
4215896,3866
489675,3867
1116337,3868
1190392,3869
4183449,3870
3667965,3871
3503447,3872
3624351,3873
1223304,3874
3721740,3875
1681302,3876
2470401,3877
1269994,3878
2829701,3879
1487253,3880
1721172,3881
104708,3882
3329253,3883
140856,3884
1838753,3885
3533042,3886
389931,3887
2228358,3888
4071293,3889
810161,3890
460916,3891
1229014,3892
3334197,3893
717332,3894
100725,3895
791353,3896
1824312,3897
1478052,3898
4372318,3899
1710767,3900
3433976,3901
1191413,3902
740659,3903
1785751,3904
743354,3905
4230571,3906
3817453,3907
4216776,3908
1007487,3909
1387062,3910
3019953,3911
3560479,3912
1130570,3913
3698304,3914
1496029,3915
3974038,3916
161259,3917
771969,3918
2767492,3919
2981665,3920
1677272,3921
3592235,3922
592584,3923
2268947,3924
1841284,3925
1584278,3926
1520845,3927
2601070,3928
932157,3929
781126,3930
589705,3931
3281674,3932
2507888,3933
4567173,3934
172178,3935
135212,3936
71851,3937
962734,3938
1456308,3939
2431106,3940
3266705,3941
308236,3942
2525421,3943
184169,3944
3847702,3945
4075107,3946
3361539,3947
3345748,3948
2797921,3949
2926076,3950
4374825,3951
2912728,3952
3678604,3953
1629167,3954
4041378,3955
2414047,3956
1779159,3957
3845015,3958
2704194,3959
3392982,3960
2071756,3961
1790192,3962
710663,3963
2933277,3964
3735089,3965
1551083,3966
4465329,3967
2058817,3968
1845694,3969
2090708,3970
2495966,3971
426053,3972
2677017,3973
1635405,3974
2064619,3975
4314885,3976
3369268,3977
3675805,3978
1190148,3979
1991434,3980
583381,3981
1817803,3982
802491,3983
593221,3984
1182909,3985
2710407,3986
3647228,3987
27325,3988
4484026,3989
3302518,3990
2483249,3991
3622183,3992
1738444,3993
3668955,3994
3724669,3995
116165,3996
1311960,3997
773539,3998
2541398,3999
1125618,4000
789018,4001
476037,4002
663480,4003
2158819,4004
543908,4005
3914452,4006
1747891,4007
4262528,4008
3259973,4009
4005472,4010
2260229,4011
4307763,4012
1106379,4013
2034252,4014
2274640,4015
3729449,4016
657087,4017
1229543,4018
242489,4019
3481113,4020
4467905,4021
708859,4022
77608,4023
4530631,4024
923095,4025
2252438,4026
20536,4027
3368159,4028
34458,4029
1637110,4030
3939477,4031
4268028,4032
897443,4033
1288800,4034
4550597,4035
418170,4036
4429025,4037
721,4038
3145631,4039
2346984,4040
2001709,4041
1538826,4042
258825,4043
3137670,4044
2837664,4045
403047,4046
4037714,4047
2292298,4048
3329739,4049
1986945,4050
1679696,4051
2464725,4052
3914955,4053
3908234,4054
4574328,4055
4173736,4056
4358996,4057
3842430,4058
606990,4059
644507,4060
3250655,4061
723664,4062
2643380,4063
3065718,4064
456742,4065
3865191,4066
2447590,4067
1329348,4068
2000604,4069
1881656,4070
1556981,4071
664202,4072
1929016,4073
4346669,4074
2089213,4075
2525921,4076
4224176,4077
2195,4078
3110267,4079
3983696,4080
4484298,4081
3109407,4082
3281248,4083
4427323,4084
1316150,4085
1258549,4086
3540631,4087
32759,4088
2831635,4089
660875,4090
792477,4091
2134075,4092
4048441,4093
3611535,4094
1556139,4095
589108,4096
1899047,4097
2471323,4098
3286409,4099
2972435,4100
153216,4101
2847219,4102
4375124,4103
2355950,4104
2434511,4105
3425323,4106
3028099,4107
2022848,4108
3560661,4109
3902585,4110
898198,4111
1701784,4112
2020251,4113
1664015,4114
65903,4115
3688533,4116
2391430,4117
3588741,4118
3288413,4119
1312009,4120
3740918,4121
1050264,4122
2654568,4123
1472456,4124
578340,4125
2337233,4126
3075007,4127
4329836,4128
2328184,4129
4365128,4130
1415912,4131
1650540,4132
1103001,4133
2565768,4134
2338198,4135
4289695,4136
543984,4137
1465864,4138
3438043,4139
2447454,4140
3003519,4141
2339003,4142
1126899,4143
787399,4144
4425481,4145
436310,4146
603475,4147
3344372,4148
1088311,4149
1281320,4150
1874171,4151
1219754,4152
3466519,4153
234738,4154
1563172,4155
3023044,4156
1054077,4157
1632247,4158
117938,4159
4263685,4160
3129751,4161
3827236,4162
828701,4163
2194853,4164
4406756,4165
3086899,4166
2136561,4167
3704113,4168
307424,4169
728736,4170
774045,4171
3676272,4172
3785036,4173
146229,4174
757964,4175
10141,4176
1098348,4177
1008711,4178
3171029,4179
2041880,4180
3804492,4181
3075599,4182
2982917,4183
4198282,4184
3908404,4185
2419550,4186
251536,4187
1034076,4188
1996623,4189
3581320,4190
2895388,4191
2650617,4192
3504994,4193
2071968,4194
3030652,4195
2272147,4196
503870,4197
3655496,4198
3193097,4199
200041,4200
992684,4201
178803,4202
649772,4203
3870034,4204
1736427,4205
99031,4206
108010,4207
1682170,4208
1414295,4209
4453304,4210
638950,4211
2893261,4212
2947637,4213
3573999,4214
3783773,4215
2272433,4216
517828,4217
3188881,4218
1320741,4219
3358021,4220
2426733,4221
1270177,4222
2895265,4223
2287461,4224
2000691,4225
1164003,4226
1234739,4227
568776,4228
1265266,4229
2620384,4230
3186674,4231
4401574,4232
3626685,4233
680368,4234
3354149,4235
1350108,4236
1955656,4237
861230,4238
2769459,4239
4039696,4240
3865619,4241
4452194,4242
2471726,4243
1630923,4244
1957854,4245
2188688,4246
4480711,4247
3889099,4248
3631180,4249
1546936,4250
4391600,4251
1191912,4252
2574357,4253
1842684,4254
2529327,4255
3365109,4256
1964126,4257
1480051,4258
3396816,4259
3294500,4260
243958,4261
1122675,4262
2052518,4263
1950797,4264
1408324,4265
3348391,4266
3514900,4267
343409,4268
368733,4269
2508213,4270
4002975,4271
754918,4272
337359,4273
3805654,4274
1702881,4275
2030151,4276
3136188,4277
1937070,4278
2462021,4279
